,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
Kelterer,Kelterer,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wassergesetzes,Wassergesetzes,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Corona-Viren,Corona-Viren,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Motorradunfällen,Motorradunfällen,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Sitzenbleibern,Sitzenbleibern,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
ÖVP-Chef,ÖVP-Chef,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Lemondaze,Lemondaze,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Cambridge,Cambridge,LOC,0.00000000,0.00000000,de,1.00000000,4009352-9,4931972.00000000,P,42.37510000,-71.10561000,NORTH-AMERICA,United States,ENA
Kassen,Kassen,LOC,0.00000000,0.00000000,de,1.00000000,,3150385.00000000,T,58.48795000,6.39046000,EUROPE,Norway,NEU
Syriens,Syriens,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bauern,Bauern,LOC,0.00000000,0.00000000,de,1.00000000,,2781965.00000000,P,47.36108000,9.66768000,EUROPE,Austria,WCE
Arbeitsmodus,Arbeitsmodus,LOC,-2.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nordamerika,Nordamerika,LOC,1.00000000,0.00000000,de,1.00000000,4042483-2,6255149.00000000,L,46.07323000,-100.54688000,NORTH-AMERICA,United States,CNA
Nepal,Nepal,LOC,0.70000000,2.00000000,de,1.00000000,,1282988.00000000,A,28.00000000,84.00000000,ASIA,Nepal,TIB
Gelsenkirchen,Gelsenkirchen,LOC,-4.25000000,0.00000000,de,1.00000000,,2921466.00000000,P,51.50508000,7.09654000,EUROPE,Deutschland,WCE
Amprion,Amprion,LOC,-1.40000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Gardenien,Gardenien,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bürgergeld verenge,Bürgergeld verenge,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Adliswil,Adliswil,LOC,0.00000000,0.00000000,de,1.00000000,4337521-2,2661861.00000000,P,47.30997000,8.52462000,EUROPE,Switzerland,WCE
Medienkrise,Medienkrise,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Soja,Soja,LOC,-1.00000000,0.00000000,de,1.00000000,,1856507.00000000,A,36.38333000,139.03333000,ASIA,Japan,EAS
Familienleben,Familienleben,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
See,See,LOC,0.70000000,0.00000000,de,1.00000000,,3082253.00000000,H,53.65000000,14.28333000,EUROPE,Deutschland,WCE
Grünes Gemüsecurry,Grünes Gemüsecurry,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Zuckermais,Zuckermais,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Erreger,Erreger,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
St. Pauli-Landungsbrücken,St. Pauli-Landungsbrücken,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Dohna,Dohna,LOC,1.00000000,0.00000000,de,1.00000000,4431519-3,2936470.00000000,P,50.95621000,13.85839000,EUROPE,Germany,WCE
Hochwasserab…,Hochwasserab…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Weihnachtsmann,Weihnachtsmann,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Frostbereich,Frostbereich,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Äpfeln,Äpfeln,LOC,-0.15000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Ernte-Einbußen,Ernte-Einbußen,LOC,-0.15000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Spätsommerliche Tage,Spätsommerliche Tage,LOC,-0.15000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Genuss,Genuss,LOC,0.00000000,0.00000000,de,1.00000000,,10301419.00000000,S,46.81316000,13.77368000,EUROPE,Austria,WCE
Adria-Küste,Adria-Küste,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Adria,Adria,LOC,0.00000000,0.00000000,de,1.00000000,4079631-0,3110921.00000000,P,41.43073000,2.21855000,EUROPE-AFRICA,Spain,MED
Corredera-Platz,Corredera-Platz,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hervás,Hervás,LOC,0.00000000,1.00000000,de,1.00000000,4468460-5,3120776.00000000,P,40.27081000,-5.86721000,EUROPE-AFRICA,Spain,MED
Post-Trio,Post-Trio,LOC,0.00000000,0.00000000,de,1.00000000,,4515691.00000000,S,39.72090000,-82.29848000,NORTH-AMERICA,USA,ENA
Weihnachtsmann“,Weihnachtsmann“,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wer,Wer,LOC,0.00000000,0.00000000,de,1.00000000,,8746489.00000000,A,12.00669000,107.56356000,ASIA,Vietnam,SEA
Weihnachtsmanndorf,Weihnachtsmanndorf,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sommer-Intermezzo,Sommer-Intermezzo,LOC,2.10000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Reformdruck,Reformdruck,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
F.A.Z.-Newsletter,F.A.Z.-Newsletter,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hauptlese,Hauptlese,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Wölbing,Wölbing,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Traisental,Traisental,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bezirk St. Pölten,Bezirk St. Pölten,LOC,1.00000000,0.00000000,de,1.00000000,,2766428.00000000,A,48.16905000,15.66508000,EUROPE,Österreich,WCE
Kentucky,Kentucky,LOC,0.00000000,0.00000000,de,1.00000000,4097823-0,6254925.00000000,A,38.20042000,-84.87762000,NORTH-AMERICA,United States,ENA
Peißnitzinsel,Peißnitzinsel,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bad Schandau,Bad Schandau,LOC,0.00000000,0.00000000,de,1.00000000,,2953352.00000000,P,50.91743000,14.15494000,EUROPE,Deutschland,WCE
Blitzschlag,Blitzschlag,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Großer Stromausfall,Großer Stromausfall,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Berlin un…,Berlin un…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Amt für Statistik,Amt für Statistik,LOC,0.00000000,2.00000000,de,1.00000000,,0.00000000,,,,,,
Islamische Republik,Islamische Republik,LOC,0.00000000,0.00000000,de,1.00000000,4027653-3,130758.00000000,A,32.00000000,53.00000000,ASIA,Iran,WCA
Teheran,Teheran,LOC,0.00000000,0.00000000,de,1.00000000,,112931.00000000,P,35.69439000,51.42151000,ASIA,Iran,WCA
Kürbiskernöl,Kürbiskernöl,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kerne,Kerne,LOC,0.00000000,0.00000000,de,1.00000000,4331836-8,3024035.00000000,P,47.87536000,-3.91896000,EUROPE,France,WCE
Laternenfest,Laternenfest,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Festplatz an der Saaleschleife,Festplatz an der Saaleschleife,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Festplatz,Festplatz,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Halle-Saale-Schleife,Halle-Saale-Schleife,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sankt Aldegund,Sankt Aldegund,LOC,0.00000000,0.00000000,de,1.00000000,4051588-6,6553722.00000000,A,50.07867000,7.11163000,EUROPE,Germany,WCE
Pullis,Pullis,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sommerwetterkurve,Sommerwetterkurve,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bar,Bar,LOC,0.70000000,0.00000000,de,1.00000000,5178879-2,3204509.00000000,P,42.09370000,19.09841000,EUROPE-AFRICA,Montenegro,MED
Tauernautobahn,Tauernautobahn,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nuss-Nougat-Produkten,Nuss-Nougat-Produkten,LOC,-1.50000000,0.50000000,de,1.00000000,,0.00000000,,,,,,
Atomkraftwerk Gösgen,Atomkraftwerk Gösgen,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Flüss…,Flüss…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
bb,bb,LOC,0.00000000,0.00000000,de,1.00000000,,3496393.00000000,L,21.00000000,-86.00000000,CENTRAL-AMERICA,,SCA
Österreichs Tor,Österreichs Tor,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Osttirol,Osttirol,LOC,1.00000000,0.00000000,de,1.00000000,,2771828.00000000,P,47.00000000,12.53333000,EUROPE,Österreich,WCE
Fresach,Fresach,LOC,0.00000000,0.00000000,de,1.00000000,4093248-5,2779271.00000000,P,46.71556000,13.69083000,EUROPE,Austria,WCE
Montag w…,Montag w…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Punjab,Punjab,LOC,1.75000000,0.50000000,de,1.00000000,,1167710.00000000,A,30.85000000,72.31667000,ASIA,Pakistan,WCA
Kasur,Kasur,LOC,0.00000000,0.00000000,de,1.00000000,7717011-8,1174625.00000000,P,31.11866000,74.45025000,ASIA,Pakistan,WCA
Stada,Stada,LOC,0.00000000,0.00000000,de,1.00000000,4056709-6,2661604.00000000,P,47.55839000,7.57327000,EUROPE,Switzerland,WCE
Corn-Cob-Mix,Corn-Cob-Mix,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Grado,Grado,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Statistischen Amtes Mecklenburg-Vorpommern,Statistischen Amtes Mecklenburg-Vorpommern,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wühlmäusen,Wühlmäusen,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nagetiere,Nagetiere,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Tim,Tim,LOC,0.00000000,0.00000000,de,1.00000000,,225515.00000000,T,11.90000000,43.03333000,AFRICA,Djibouti,NEAF
Ramona,Ramona,LOC,0.00000000,0.00000000,de,1.00000000,,5385793.00000000,P,33.04171000,-116.86808000,CENTRAL-AMERICA,United States,NCA
Walle,Walle,LOC,0.00000000,0.00000000,de,1.00000000,,6173367.00000000,H,49.47561000,-99.02390000,NORTH-AMERICA,Canada,CNA
Waller Marsch,Waller Marsch,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Zugschienen,Zugschienen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
A27,A27,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Solarpaneele,Solarpaneele,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Provinz Punjab,Provinz Punjab,LOC,-0.23333333,0.00000000,de,1.00000000,,0.00000000,,,,,,
demna…,demna…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kaarst,Kaarst,LOC,0.00000000,0.00000000,de,1.00000000,4029100-5,2894375.00000000,P,51.22929000,6.61883000,EUROPE,Germany,WCE
Büttgen,Büttgen,LOC,0.00000000,0.00000000,de,1.00000000,4271203-8,2940537.00000000,P,51.19731000,6.60707000,EUROPE,Germany,WCE
Hennef/Eitorf,Hennef/Eitorf,LOC,-0.15000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hennef,Hennef,LOC,0.00000000,0.00000000,de,1.00000000,4024388-6,2906376.00000000,P,50.77555000,7.28308000,EUROPE,Germany,WCE
Eitorf,Eitorf,LOC,0.00000000,0.00000000,de,1.00000000,4014130-5,2931361.00000000,P,50.76667000,7.45000000,EUROPE,Germany,WCE
Alpennordhang,Alpennordhang,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wettermix am Wochenende,Wettermix am Wochenende,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Arzneihersteller Stada,Arzneihersteller Stada,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nutel…,Nutel…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Neue Ringbahnbrücke,Neue Ringbahnbrücke,LOC,-2.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Familiendrama,Familiendrama,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
A100,A100,LOC,0.00000000,0.00000000,de,1.00000000,,12164586.00000000,S,28.79552000,22.08095000,AFRICA,Libya,SAH
Ringbahnbrücke,Ringbahnbrücke,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schloss Wackerbarth,Schloss Wackerbarth,LOC,3.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Radebeul,Radebeul,LOC,0.00000000,0.00000000,de,1.00000000,4048149-9,2851077.00000000,P,51.10654000,13.66047000,EUROPE,Germany,WCE
Jahreszeitenwechsel,Jahreszeitenwechsel,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schönebeck,Schönebeck,LOC,0.70000000,0.00000000,de,1.00000000,,2836809.00000000,P,52.01682000,11.73070000,EUROPE,Deutschland,WCE
Salzlandkreis,Salzlandkreis,LOC,0.70000000,0.00000000,de,1.00000000,7607034-7,2950072.00000000,A,51.75806000,11.73917000,EUROPE,Germany,WCE
Problempflanze,Problempflanze,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Öst…,Öst…,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Misstrauens,Misstrauens,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Crecy,Crecy,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Phoenix,Phoenix,LOC,-0.50000000,1.50000000,de,1.00000000,,5308655.00000000,P,33.44838000,-112.07404000,CENTRAL-AMERICA,USA,NCA
Defizite,Defizite,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Estland,Estland,LOC,-0.15000000,0.00000000,de,1.00000000,,453733.00000000,A,59.00000000,26.00000000,EUROPE,Estland,NEU
Designerin,Designerin,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Unionsminister,Unionsminister,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Rekordwerten</li><li,Rekordwerten</li><li,LOC,1.40000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Klimawandel,Klimawandel,LOC,1.40000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Ragweed-Allergien,Ragweed-Allergien,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kino schöner lügen,Kino schöner lügen,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kriminalfall,Kriminalfall,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Paella,Paella,LOC,1.00000000,0.00000000,de,1.00000000,,8610242.00000000,R,14.33184000,120.93003000,ASIA,Philippinen,SEA
Sturm und Orkanböen,Sturm und Orkanböen,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
los,los,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schals,Schals,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Schalke,Schalke,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Heiligabend,Heiligabend,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
US-Bundesstaat,US-Bundesstaat,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Agly,Agly,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Zentrum von Engelberg,Zentrum von Engelberg,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Oberstdorf,Oberstdorf,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rennwochenende am Semmering,Rennwochenende am Semmering,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Evangelischen Waldkrankenhaus Spandau,Evangelischen Waldkrankenhaus Spandau,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Österreichs Bergen,Österreichs Bergen,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Niederschläge,Niederschläge,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Skiarena,Skiarena,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hamburger Flughafen,Hamburger Flughafen,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Flugausfälle,Flugausfälle,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nordostküste,Nordostküste,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
’s,’s,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
bleibts,bleibts,LOC,-0.23333333,0.00000000,de,1.00000000,,0.00000000,,,,,,
Verkehrsunfällen,Verkehrsunfällen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kre…,Kre…,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Warschau,Warschau,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Skigebiete,Skigebiete,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Weihnachten,Weihnachten,LOC,0.35000000,0.50000000,de,1.00000000,,0.00000000,,,,,,
Orkan,Orkan,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Speicherkraftwerk Hollersbach,Speicherkraftwerk Hollersbach,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Grundablass,Grundablass,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Pinzgau,Pinzgau,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Hollersbach,Hollersbach,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Warmwasserziele,Warmwasserziele,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kanaren,Kanaren,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Arabischen Golf,Arabischen Golf,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schneefans,Schneefans,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Hessen-Thüringen,Hessen-Thüringen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nord-Saudi-Arabien,Nord-Saudi-Arabien,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wintersonnenwende,Wintersonnenwende,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Schneemangel,Schneemangel,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Dreitausender,Dreitausender,LOC,0.35000000,0.50000000,de,1.00000000,,0.00000000,,,,,,
Seengebiet,Seengebiet,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hohen Tauern,Hohen Tauern,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Süddeutschlands,Süddeutschlands,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Frankfurt am Main,Frankfurt am Main,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Salisbury,Salisbury,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Österreich…,Österreich…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Krisai,Krisai,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Verbraucher,Verbraucher,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Alte Land …,Alte Land …,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Chancen,Chancen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kältestes Weihnachten,Kältestes Weihnachten,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Bundestrainer-Job,Bundestrainer-Job,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wütet,Wütet,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sonntag Orkanböen,Sonntag Orkanböen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Silvesternacht,Silvesternacht,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Fulda,Fulda,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Langlauf-Loipe,Langlauf-Loipe,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Langlaufloipe,Langlaufloipe,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Regionalverbunds Thüringer Wald …,Regionalverbunds Thüringer Wald …,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Reifendruck,Reifendruck,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Polizeiangaben,Polizeiangaben,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Beifahrer,Beifahrer,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Klarenthal,Klarenthal,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Erklärungen,Erklärungen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Lkw Autobahnen,Lkw Autobahnen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schal am Wochenende,Schal am Wochenende,LOC,-0.33333333,0.00000000,de,1.00000000,,0.00000000,,,,,,
Brandenburg im Winterwunderland,Brandenburg im Winterwunderland,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sperrungen bei Schnee,Sperrungen bei Schnee,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schal,Schal,LOC,-0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Mütze,Mütze,LOC,-0.85000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Tem…,Tem…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Ost…,Ost…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Potsdam/Nauen,Potsdam/Nauen,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Linienbus,Linienbus,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nürburg,Nürburg,LOC,0.42500000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nürburgring,Nürburgring,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schnellcheck,Schnellcheck,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Dresden/Magdeburg/Erfurt,Dresden/Magdeburg/Erfurt,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schlüchtern,Schlüchtern,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Skibetrieb los,Skibetrieb los,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Autobahn 66,Autobahn 66,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Himmelsleiter,Himmelsleiter,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Stunden in der Luft,Stunden in der Luft,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Granada,Granada,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Tal!,Tal!,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kaltfront Brandenburg,Kaltfront Brandenburg,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Jahreswechsel,Jahreswechsel,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Barentssee,Barentssee,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Carbonschuhen,Carbonschuhen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Erzgebirges,Erzgebirges,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Marienberg,Marienberg,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Parkplätze,Parkplätze,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Party,Party,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Großeinsatz,Großeinsatz,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Rettungsstelle,Rettungsstelle,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Los,Los,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Sü…,Sü…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Stechmückenjagd,Stechmückenjagd,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kabs,Kabs,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wilhelmshaven/Husum,Wilhelmshaven/Husum,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sturmböen herausge…,Sturmböen herausge…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Abendstunden Sturmböen,Abendstunden Sturmböen,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Flughafen“,Flughafen“,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Thüringer Landesamts,Thüringer Landesamts,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Winterwetter-Phänomen,Winterwetter-Phänomen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Brandenburgs Forst,Brandenburgs Forst,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Langstrecke,Langstrecke,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Italien-Klub,Italien-Klub,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nordderby,Nordderby,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
EU-Solidaritätsfonds,EU-Solidaritätsfonds,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Picknickplatz,Picknickplatz,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Jahresbilanz,Jahresbilanz,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
